"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"SVOPL",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"SMIM10L2A",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"SLC26A7",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"SIGLEC12",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"RNASE13",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"RAI2",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"PTPRZ1",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"PPP1R14D",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"PCDHGA10",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"NKD2",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"NFAM1",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"NDST2",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"MSH4",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"MS4A4E",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"INSRR",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"IL5RA",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"HOXA3",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"GPR156",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"GBP7",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"GALNT8",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"FMOD",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"FAM20A",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"EPHB1",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"ENTHD1",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"ENAM",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"DCDC1",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"CYP3A7",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"CLCNKA",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"CHODL",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"CD38",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"CCNB3",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"CCDC40",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"CARMIL3",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"BMP6",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"BDH1",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"ARL9",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"AC020629.1",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"AC018630.1",-1.58496250072116,-3.34570123633817,-91.5083875875213,2.57948546038719e-05,0.00473241782509762,4.07697477191412,"DOWN"
"TBXA2R",-0.817289780427697,4.87725082887667,-124.184287372829,1.23862556260745e-05,0.00473241782509762,3.96312154698653,"DOWN"
"SLC26A11",-0.9541894780001,-0.975089532433657,-82.1768359408445,3.34003501059842e-05,0.00601832558472203,3.90079684396608,"DOWN"
"WTH3DI",1.10103571454389,-2.00270212870565,77.6215158022791,3.83043801205886e-05,0.00666397151046206,3.77910902678978,"UP"
"RDH12",1.10103571454389,-2.00270212870565,77.6215158022791,3.83043801205886e-05,0.00666397151046206,3.77910902678978,"UP"
"TLNRD1",-1.29158415094847,5.72449467504002,-121.597699491126,1.3028771498107e-05,0.00473241782509762,3.68399223002027,"DOWN"
"RAB24",-0.384033923360162,3.04265751433516,-94.2521247749868,2.40275334153937e-05,0.00473241782509762,3.58032367793613,"NOT"
"DCST2",3.35075029950293,-2.46274916810416,68.6576515334509,5.1435732994898e-05,0.00869208423910519,3.48303017556744,"UP"
"HEATR4",-0.461981751573713,1.84334272383333,-78.7994366804521,3.69432826561046e-05,0.00653993322177937,3.35050162764311,"NOT"
"CHURC1",0.883656628991269,3.64208794630002,91.8197547247454,2.55852087288558e-05,0.00473241782509762,3.33436258539429,"UP"
"CCND2",-0.382896223160754,5.59013420090474,-109.380631067022,1.68030390348695e-05,0.00473241782509762,3.33412207275654,"NOT"
"OR4F4",-2.35079458432248,-2.96204885090598,-63.1643682666325,6.2842727599574e-05,0.00994458329762182,3.28125829931337,"DOWN"
"HRH1",-2.35079458432248,-2.96204885090598,-63.1643682666325,6.2842727599574e-05,0.00994458329762182,3.28125829931337,"DOWN"
"FNDC7",-2.35079458432248,-2.96204885090598,-63.1643682666325,6.2842727599574e-05,0.00994458329762182,3.28125829931337,"DOWN"
"C1orf146",-2.35079458432248,-2.96204885090598,-63.1643682666325,6.2842727599574e-05,0.00994458329762182,3.28125829931337,"DOWN"
"AL162431.1",-2.35079458432248,-2.96204885090598,-63.1643682666325,6.2842727599574e-05,0.00994458329762182,3.28125829931337,"DOWN"
"IL1RAP",-2.34710431376932,-0.64383262179083,-60.1760405615273,7.0600711375125e-05,0.0109599458173954,3.01664456090226,"DOWN"
"ARL13A",-0.701056749073508,-1.10165589689695,-59.0552382291632,7.38617194891028e-05,0.0113786516107602,2.99428582515039,"NOT"
"C22orf39",0.336649544958663,6.29778486006821,99.2393932455825,2.12280731498515e-05,0.00473241782509762,2.83104373055206,"NOT"
"PSEN2",-0.432938986440203,4.40450243863851,-80.2337544428387,3.53766120970096e-05,0.00631801246663496,2.6273903546898,"NOT"
"FLII",-0.173727046059514,6.65044303552968,-91.7764970952145,2.56141897744588e-05,0.00473241782509762,2.47994686506549,"NOT"
"EMP2",0.699429494643102,2.4691916344592,63.2282641247773,6.26903037522508e-05,0.00994458329762182,2.45832595445139,"NOT"
"MRAS",-0.64790258708121,4.90478726305284,-76.6291179989503,3.95068746726723e-05,0.00681442938264273,2.32813932665237,"NOT"
"HMGN1",0.156713628155183,8.69652676082182,99.1783646608078,2.1259469444312e-05,0.00473241782509762,2.29156164957688,"NOT"
"VPS4B",-0.62671411854374,4.3528970209997,-68.61821157749,5.1506774440413e-05,0.00869208423910519,2.12103341134161,"NOT"
"SLC22A17",1.76578779878177,-1.67026791774358,41.3144315120261,0.000174166483710253,0.0216966284429421,2.00084076145364,"UP"
"COL9A2",1.76578779878177,-1.67026791774358,41.3144315120261,0.000174166483710253,0.0216966284429421,2.00084076145364,"UP"
"CAVIN1",-0.740873113764519,8.02224498987222,-85.9936091599448,2.99491802296652e-05,0.00544508474067454,1.95982855396186,"NOT"
"C18orf32",-0.528803692789547,0.580458474632088,-40.4080419964224,0.000183691427765099,0.0225623406023701,1.51554409837948,"NOT"
"TXNDC5",-0.746603242317604,2.5784754545583,-48.1780408443713,0.000120426933086877,0.0171150418072272,1.51169706483534,"NOT"
"RNF144A",1.31606733504596,5.23359914863061,60.7621895920824,6.89760352194066e-05,0.0107907392772313,1.48996261616516,"UP"
"DMBX1",0.836523372812876,2.37967359892624,45.6367171885746,0.000137160434053644,0.018577414225749,1.40639806902123,"UP"
"CARM1",-0.403201051972681,6.95248806014177,-68.2178078665708,5.22359348783229e-05,0.00871217687421021,1.40628360046869,"NOT"
"DNM1",-0.848483308507784,4.11032293335765,-53.5812446567308,9.32984036789755e-05,0.0135457200334202,1.36883073268453,"DOWN"
"NUSAP1",0.653326427137398,7.39244320161339,68.5197378864001,5.16847583713703e-05,0.00869208423910519,1.32901545256441,"NOT"
"TTI1",-0.144452330209242,6.27501677302348,-63.0676253327227,6.30745088001384e-05,0.00994458329762182,1.29720968647604,"NOT"
"CCDC167",0.440852799121321,4.10660379249528,50.8704499552102,0.000105685963340194,0.015234631615489,1.18661502113914,"NOT"
"NCBP2-AS2",-0.109874730699492,5.98661948734992,-57.4168145737934,7.90252482225601e-05,0.0120818828362082,1.05040034754759,"NOT"
"CHFR",0.301649086220323,5.74846928011157,55.5651509398335,8.54979880282661e-05,0.0128763798238689,1.00327764631804,"NOT"
"SPATA21",0.126107084315689,6.2909935612548,57.144134239696,7.99339034572673e-05,0.0121289180877527,0.959495923456547,"NOT"
"NRIP3",0.499102493052125,3.7575408756483,45.4873274333331,0.000138244399044053,0.0185994014473868,0.922129326973609,"NOT"
"SLC5A10",-0.208814090859703,2.47692536704881,-39.3536009649221,0.00019572696055198,0.0235117011363066,0.854571457767223,"NOT"
"ALAS2",1.98187534847282,6.89168298239438,55.140264635205,8.70886716308992e-05,0.01295942259103,0.762588632969262,"UP"
"NBL1",-2.89337486187876,-2.68918376574686,-26.7323285532027,0.000494872206374528,0.0436114235670059,0.754970239956943,"DOWN"
"ENPP6",-2.89337486187876,-2.68918376574686,-26.7323285532027,0.000494872206374528,0.0436114235670059,0.754970239956943,"DOWN"
"ZNF638",0.274346990635514,6.63309512210952,55.0757905617769,8.73337036014115e-05,0.01295942259103,0.754078495994541,"NOT"
"FAM198A",2.33826289810799,-1.3842050021595,28.0251183590154,0.000441904755891415,0.0403533026183015,0.742064219595676,"UP"
"ABLIM1",0.87383529679758,0.966655960858604,32.8140548663792,0.000302711730991917,0.0324948161869568,0.734755852270213,"UP"
"KLHL33",-2.39038574834531,-1.36001605696517,-27.8847492361385,0.00044725624713991,0.0404756875494642,0.718320126143498,"DOWN"
"ITGA5",-0.463201267335132,6.53588712916894,-54.0060910181279,9.15456020234451e-05,0.0133875492350373,0.710585189119969,"NOT"
"CORO6",-0.592040679914638,1.92710149159984,-35.2595588677406,0.000254763073483706,0.0288841212695206,0.673258599014641,"NOT"
"MT-ATP8",-1.31828210915375,-0.129363350639922,-29.4562256729228,0.000392166266844533,0.0382333692327996,0.646004392599171,"DOWN"
"IL2RG",-0.473293280236517,5.22956848073963,-46.8734669153689,0.000128631781030368,0.0180272081456517,0.566530106563155,"NOT"
"RGS16",-1.64393405789097,1.06901030877368,-30.9682089007845,0.000347807154830878,0.0354499807658685,0.538213278636158,"DOWN"
"TMEM177",-0.609109193939482,4.5425941463389,-43.5005618736976,0.000153890043126968,0.0199080446175983,0.520538102420852,"NOT"
"NCAPG2",0.312776269737287,7.561801209643,54.647588012418,8.89861175565258e-05,0.0131082396964106,0.518129625112872,"NOT"
"EPB42",1.65644189415537,2.99384145952393,35.8935869044825,0.000244098365910666,0.0281126480561495,0.454826601127522,"UP"
"TNFSF4",0.728487897273659,-1.42240761010792,25.4201775256946,0.000558308535107883,0.0471431989414736,0.398737983454094,"NOT"
"DDX50",0.220937132861745,5.81988928181279,46.5928137816516,0.000130499907036919,0.018162407997995,0.386166416486011,"NOT"
"TBP",-0.369533496215634,5.39221919769698,-43.636751335342,0.000152739578773366,0.0198866931562923,0.276900812929993,"NOT"
"TFPI2",-0.76583208360132,-2.1695676005454,-23.287608182428,0.000688699075016585,0.0526463486095065,0.233317905077685,"DOWN"
"LPAR6",-0.76583208360132,-2.1695676005454,-23.287608182428,0.000688699075016585,0.0526463486095065,0.233317905077685,"DOWN"
"ENPEP",-0.76583208360132,-2.1695676005454,-23.287608182428,0.000688699075016585,0.0526463486095065,0.233317905077685,"DOWN"
"AL121963.1",-0.76583208360132,-2.1695676005454,-23.287608182428,0.000688699075016585,0.0526463486095065,0.233317905077685,"DOWN"
"ADCY5",-0.76583208360132,-2.1695676005454,-23.287608182428,0.000688699075016585,0.0526463486095065,0.233317905077685,"DOWN"
"PLCH1",-1.07032221917388,3.25555812578234,-34.9980038848866,0.000259355228392047,0.0290780436898883,0.222289150027114,"DOWN"
"MAP3K5",-0.645930048432917,5.11762126483371,-41.7412655725879,0.000169922044788142,0.0214324799116844,0.209249926645263,"NOT"
"CMAS",0.50482820999204,7.11295306247772,47.5633664872345,0.000124197537642819,0.017527486064124,0.149242480957897,"NOT"
"BTG2",1.05931565513384,6.03035752526686,43.7054543317494,0.000152163825037187,0.0198866931562923,0.138958489808351,"UP"
"LCP2",-1.31903319123324,4.40058564405983,-37.8103703029583,0.000215449999585035,0.0252790490792185,0.122594165377432,"DOWN"
"AMER1",-0.968695231643527,5.11907805406458,-40.3369131434531,0.000184469857756853,0.0225623406023701,0.104711181717041,"DOWN"
"BAMBI",-0.421278625003952,4.86692803985237,-39.3929982737335,0.00019525747716835,0.0235117011363066,0.0807695974222185,"NOT"
"AC040162.1",-0.676788665984317,1.50733166824608,-28.1391894872517,0.000437622361614591,0.0403272003641281,0.0495659020163135,"NOT"
"HPCA",1.65253685813559,1.20828164369284,26.8085076435808,0.000491508512892505,0.0436114235670059,0.0277272222508707,"UP"
"ZNF529",0.366211338942116,4.42406969062467,37.1730486131834,0.000224421017248545,0.0261794251392653,0.0227434861721516,"NOT"
"FAM69C",-3.50686357360074,-2.38137182229783,-21.3522766230958,0.000847690882111674,0.0583865177197805,-0.000103613955763748,"DOWN"
"MRPS22",-0.226296998641962,6.55246380442625,-43.8597762851181,0.000150881709081907,0.0198866931562923,-0.00205732366459976,"NOT"
"FAM83A",0.585909634703331,8.46368582274587,49.6318888543297,0.000112129922045382,0.0160488933106231,-0.00423662721823348,"NOT"
"RDH16",0.253132728926592,-0.624561157896904,23.5274831898169,0.000672002727976648,0.0525646785011502,-0.00445595146809374,"NOT"
"TXN2",0.147499680363254,7.36853614513344,46.2329138331608,0.000132952223899564,0.0181837604709126,-0.00850447748747385,"NOT"
"ARFRP1",-0.163893029366802,6.02300070290528,-41.8941688744165,0.000168437178351293,0.0213788094107386,-0.0283568910687961,"NOT"
"GUSB",-0.171401914607203,6.61075030607266,-43.0506059023415,0.000157779495274069,0.0202811974148152,-0.0792660912931389,"NOT"
"GYPC",0.351060982698376,7.72860437789296,46.1749916814262,0.000133352982988705,0.0181837604709126,-0.0905370985285199,"NOT"
"IFT80",0.165999260278471,5.13928956930024,38.3070174993473,0.000208807162487211,0.0246429084570433,-0.0946097095568543,"NOT"
"TPX2",0.181036569882512,8.10441498964538,46.4601369734797,0.000131396440597952,0.018162407997995,-0.153795431227786,"NOT"
"TSPAN3",0.386205668369573,6.34435093654496,40.4891031671032,0.00018280995676262,0.0225623406023701,-0.21977148375929,"NOT"
"SLC2A3",-0.875478868215494,7.18475593531528,-42.3461182008351,0.000164154133104409,0.020967054178355,-0.257861153948369,"DOWN"
"KIAA0232",0.317569933233819,6.26968427963221,39.5425926130773,0.000193489261485306,0.0235117011363066,-0.282918063358252,"NOT"
"RELN",1.07712833162803,8.28205543212493,44.5772318611038,0.000145117497899164,0.0192672120072567,-0.318483502379049,"UP"
"FAXDC2",1.46661486823425,6.41718582148115,38.5733283967958,0.000205364091793133,0.0243791337439836,-0.363105832495361,"UP"
"PIR",-1.04072891613758,4.13271235954079,-31.9479232249456,0.000322771880732158,0.0335765944590499,-0.379709263641567,"DOWN"
"GAB3",0.188174920530328,4.82744660182418,33.985199801342,0.000278287196728525,0.0305223582455346,-0.409003089429575,"NOT"
"FADS1",-1.07650039252778,8.86850880824804,-45.1342277059031,0.000140855165118402,0.0188251528957249,-0.412745786422887,"DOWN"
"C20orf96",0.265961091919019,4.54357410475185,32.4557649424081,0.000310789783580392,0.0328671204246211,-0.476932915478397,"NOT"
"SCIN",0.874044638826158,5.42274207857473,34.5392507755845,0.000267697123869305,0.0296205550151911,-0.504412886697608,"UP"
"SLC25A22",-0.586727489717808,5.94049902452143,-35.8279668392836,0.000245172491842937,0.0281126480561495,-0.533382834240658,"NOT"
"CYLD",0.425982835766586,3.67781758313328,29.0346781517281,0.000405957305697227,0.0389042294745955,-0.573446414312773,"NOT"
"ULBP2",1.50789663162199,1.69131566428319,23.4179285778494,0.000679556334454882,0.0526463486095065,-0.580322648999768,"UP"
"ATP23",-0.382254249742608,4.42979553095717,-30.5150778153719,0.000360322295286426,0.0361702134910941,-0.651086024921783,"NOT"
"RGS10",-0.175932990321351,5.47830362297521,-33.1596669186131,0.000295198262816082,0.0318577333790982,-0.679713293430437,"NOT"
"DIRAS3",-1.43064538750852,6.62177700149073,-35.724233919615,0.000246884176561423,0.0281489806055711,-0.684709373881356,"DOWN"
"FECH",0.74171463558686,8.0094249836224,38.7585351769048,0.000203016801178187,0.0242430891395088,-0.741051093608764,"NOT"
"POTEI",-3.22510610925133,-2.52159812521508,-16.863182328304,0.00149031343247395,0.0767245290325428,-0.761593614738945,"DOWN"
"P2RX5",-3.22510610925133,-2.52159812521508,-16.863182328304,0.00149031343247395,0.0767245290325428,-0.761593614738945,"DOWN"
"YPEL5",0.978460621771491,4.33950030750407,28.9909882174814,0.000407425708665324,0.0389042294745955,-0.768040957517949,"UP"
"KLHDC8A",3.23267989653243,-2.52159812521508,16.6603992895346,0.00153398198966974,0.0776101722210806,-0.80592442939993,"UP"
"KIAA1683",3.23267989653243,-2.52159812521508,16.6603992895346,0.00153398198966974,0.0776101722210806,-0.80592442939993,"UP"
"NOTCH1",-1.18063927954739,5.08817003136462,-30.3787208367467,0.000364213083698361,0.0361702134910941,-0.836985725715039,"DOWN"
"CKAP2L",0.538525010648497,4.80179694899681,29.4925279176541,0.000391009789927369,0.0382333692327996,-0.872995255917195,"NOT"
"KIF21B",-0.740853791656082,6.08641036634108,-32.6674034433344,0.000305981805723943,0.0326720572556343,-0.880476014889416,"NOT"
"VIM",-1.2772083823579,6.95592966859154,-34.4909581233934,0.000268597273067736,0.0296205550151911,-0.890046476889474,"DOWN"
"ARL16",-0.191791321814266,4.47170250169573,-28.2112436955542,0.00043494755212901,0.0403272003641281,-0.932487400158534,"NOT"
"B4GALT4",0.233832635331577,3.68110119714347,25.9170953508024,0.00053300044944047,0.0458054578958415,-0.964026283831874,"NOT"
"ALAS1",-0.39154145779541,5.44826076854966,-30.3296695694524,0.000365627250987721,0.0361702134910941,-0.972020717218218,"NOT"
"ARHGAP4",-0.511277233404397,6.07211010109513,-31.800895859551,0.000326362838985816,0.0337671617188968,-0.972788220280291,"NOT"
"PRMT2",0.254762815112259,6.31911268647797,32.3364303331244,0.000313548070895205,0.0329568417642507,-0.978691927613474,"NOT"
"C11orf16",1.72556080153488,-0.923705014791521,17.0994178332093,0.00144162481327848,0.0761608124522855,-0.984943306018517,"UP"
"UBE2E2",-1.30112323830771,-0.405851965200606,-17.5712194149195,0.00135089691102037,0.0753106369096741,-1.0123417073565,"DOWN"
"GUK1",0.587216428629821,8.22925436041073,36.2036987357542,0.000239111264381501,0.0277327840602476,-1.02390002280947,"NOT"
"PDCD4",0.406119277094542,4.92111059530113,28.4518904176339,0.000426180022747475,0.0401903693414336,-1.0347005125256,"NOT"
"MAP4K3",0.561435006038307,4.66005202461898,27.5017729433151,0.000462331886814828,0.0412846009195135,-1.06567365292143,"NOT"
"SLC15A2",0.741413665586068,1.16664450620623,19.536241333967,0.00104854714302871,0.0654292431543525,-1.06614518631225,"NOT"
"ICA1L",-0.472643116421154,0.706932225693515,-18.7513729194574,0.00115654887745107,0.0676530808575074,-1.07806565852434,"NOT"
"ASF1B",0.3155380952791,6.70526634357256,31.9784339270236,0.000322033707273301,0.0335765944590499,-1.10790939064207,"NOT"
"OAT",0.677694163421061,8.14720085173009,35.0690217484714,0.00025809684523017,0.0290780436898883,-1.11235193719402,"NOT"
"LBH",1.94485325897651,2.51547887045209,21.1422425706426,0.000867983562332626,0.0590440927337884,-1.14833880521406,"UP"
"ERCC2",-0.452032624938893,6.17205298776323,-30.4277042274824,0.000362808586241928,0.0361702134910941,-1.14848530655402,"NOT"
"IRAK1",-0.184146069886756,8.1528990206366,-34.5447173440581,0.000267595499110033,0.0296205550151911,-1.17173681042886,"NOT"
"CIC",-0.281551381221978,6.90948815248789,-31.7366296227349,0.000327950235216479,0.0337671617188968,-1.18294336613939,"NOT"
"PLXNA1",-0.638772389131813,7.90208425204678,-33.5762987636802,0.000286487097908387,0.0312090346471396,-1.20950238193882,"NOT"
"TMEM255B",-0.714371340835292,-1.46023782841855,-15.5947687103886,0.0017960211298945,0.0839016259777799,-1.21219400400002,"NOT"
"EMILIN2",2.05710082189679,0.277197359569112,17.1512589335927,0.00143124171615671,0.0760102344046277,-1.22340150459085,"UP"
"JADE2",-0.526122478759003,4.41976850427666,-25.6090097849162,0.000548494939905333,0.0467053855790276,-1.2389078461596,"NOT"
"PPFIBP2",0.408277055743698,3.16702336534324,22.5942786074791,0.000740390452670824,0.0545321887786493,-1.25024188800779,"NOT"
"FAM46C",1.20297368972025,5.62252908060788,28.0316693288602,0.000441657221572262,0.0403533026183015,-1.25131030209832,"UP"
"GBE1",-0.157476568977692,4.86349035621285,-26.5558214167532,0.000502792120172078,0.0441167294660552,-1.25796744952646,"NOT"
"SLC25A37",0.709433378216002,8.11895655856451,33.5200928979592,0.000287640872323867,0.0312090346471396,-1.25890463979155,"NOT"
"VAMP3",0.197242994709101,6.02030078485283,29.0928035945436,0.000404015315423528,0.0389042294745955,-1.26350087162759,"NOT"
"RRS1",-0.284890278295513,5.82736112706144,-28.6702922227149,0.000418437892331925,0.0396455169255896,-1.26454831978058,"NOT"
"TMEM127",-0.210193757151231,5.69133177872237,-28.144718997232,0.000437416270685008,0.0403272003641281,-1.29223635404819,"NOT"
"SH2D1B",-2.08710349743018,3.10111600586795,-21.4475321539708,0.000838708424796603,0.0582119188220063,-1.29431437499628,"DOWN"
"TMSB10",-0.426862389643066,6.26532474243063,-29.273594933141,0.000398058381280592,0.0386212316953059,-1.30322278629093,"NOT"
"ZNF605",1.31388974780645,0.492009885966017,17.0994380709353,0.0014416207391804,0.0761608124522855,-1.30596472026254,"UP"
"YBX3",-0.358818543425251,7.46078104336655,-31.2865656039977,0.000339379385391893,0.0347665755157045,-1.35465314721806,"NOT"
"TUBB1",0.803144236229268,6.67682200693147,28.9536610731732,0.000408686222120522,0.0389042294745955,-1.42777588692413,"UP"
"FAM210B",0.712898118235924,7.0428807957186,29.6736551820063,0.000385311154346102,0.0379315336871155,-1.43222047644301,"NOT"
"GPI",-0.361940471783848,8.40669147179523,-32.4437536170481,0.000311065854075746,0.0328671204246211,-1.43991538449079,"NOT"
"LGALS9",-0.678601406242797,2.22395752203297,-19.3540123341867,0.00107230970142847,0.0658293852788492,-1.44331407413185,"NOT"
"KIF9",-0.363967333288848,4.84038477369739,-25.0401460114509,0.000578826010820087,0.0480711428986016,-1.44816142440087,"NOT"
"DLK1",-2.12867646548284,6.4423856001319,-27.7809958476728,0.00045127091545233,0.0406566890390334,-1.45341674349471,"DOWN"
"COTL1",-0.663335408507725,7.4592764348249,-30.3445477924864,0.000365197486072427,0.0361702134910941,-1.45471210436339,"NOT"
"HBQ1",0.536854839403348,5.48374991420285,25.9685694954302,0.000530472215083909,0.0458054578958415,-1.50084582409651,"NOT"
"MFHAS1",0.279815774341506,5.62730377184189,26.2808241421876,0.000515493077027929,0.04503534972944,-1.50495956114159,"NOT"
"IGFBP4",-2.03123096416785,4.29876521041324,-22.7344886131776,0.000729504545460353,0.0543252074979165,-1.50903665020674,"DOWN"
"C14orf178",0.304464418482518,2.35667275467242,19.1779362265434,0.00109599980814891,0.066621602795943,-1.5248671433029,"NOT"
"CFLAR",-0.473677855133236,6.63901107978571,-27.9327696929912,0.000445415224494249,0.0404756875494642,-1.55159910597991,"NOT"
"HSD17B12",0.400641040452952,4.41500609816455,23.1321774713443,0.000699832638081826,0.0530688540508124,-1.58059453557418,"NOT"
"RAB27B",-1.64010795116883,3.7471995938812,-21.3053603119148,0.000852165092945867,0.0584631625472953,-1.58062071876928,"DOWN"
"B4GALT1",-0.681309340850204,5.28835291823297,-24.9130869762875,0.000585923846684115,0.0484611850407055,-1.58826580507566,"NOT"
"ADRB1",-3.19825267154046,-2.54425875517662,-13.0209438313708,0.00275955298138252,0.102442015922963,-1.61371303818715,"DOWN"
"SELPLG",-1.03216264034462,3.87734861816756,-21.5696031564059,0.000827392909605819,0.0579778344053994,-1.62648451597055,"DOWN"
"DUS2",-0.44899406642253,4.98680329724294,-23.8917759132899,0.000647722476770319,0.0516667482359755,-1.64903810658007,"NOT"
"KIFC3",-0.693293933495456,7.28545631728263,-28.2059304000887,0.000435144001948793,0.0403272003641281,-1.66333018563387,"NOT"
"ABCB10",0.756252073912765,7.3694281663102,28.309283056839,0.000431345130125728,0.0403272003641281,-1.66493208930411,"NOT"
"STX3",0.530629465254343,6.16068283498269,25.8155168644277,0.000538039901937662,0.046009251105949,-1.69825043556889,"NOT"
"CHRM5",1.929069538232,-1.58889057193725,13.2444683880015,0.00265011533631578,0.100909391702243,-1.70775717605223,"UP"
"PRR11",0.358354585137118,5.96677398827424,25.2214315575999,0.000568907856925269,0.0476395413303272,-1.73161510734874,"NOT"
"NDUFB8",0.668610295154809,0.650675789450169,15.3236760996248,0.00187271367523379,0.0866506600018598,-1.73206684395634,"NOT"
"FAM212A",-1.21246990774205,2.3369203788275,-17.7421999163168,0.00132000686081679,0.0744107778160439,-1.75145293028473,"DOWN"
"REEP6",0.426370238358956,7.42947278802518,27.6949323117969,0.000454639891064827,0.0407781672959079,-1.75877132725222,"NOT"
"TMEM74B",0.503287653787813,4.47410675270991,21.9690973827993,0.000791835188105423,0.0571155049375529,-1.77075370194244,"NOT"
"ITCH",-0.21315943758135,5.66827538250512,-24.1950917246769,0.000628442700300421,0.0511395247369468,-1.79865245465468,"NOT"
"TEX45",2.88324864705377,-2.69686231248346,12.2438879777927,0.0031938541099242,0.106475029852324,-1.80564094616733,"UP"
"ABHD17C",2.88324864705377,-2.69686231248346,12.2438879777927,0.0031938541099242,0.106475029852324,-1.80564094616733,"UP"
"VN1R1",2.88203204980741,-2.69686231248346,12.2387216247578,0.00319705520671159,0.106475029852324,-1.80703643782277,"UP"
