geneID,geneName,KSCr1,KSCr2,KSHr1,KSHr2
ENSG00000141905.18_4,NFIC,1134,839,911,888
ENSG00000095932.6_3,SMIM24,1,0,8,4
ENSG00000284638.1_1,AC005551.1,0,0,0,0
ENSG00000105325.13_2,FZR1,698,533,580,620
ENSG00000161091.12_3,MFSD12,1587,1162,1229,1203
ENSG00000183397.5_2,C19orf71,125,75,86,89
ENSG00000064961.18_3,HMG20B,1024,804,960,1004
ENSG00000179855.5_2,GIPC3,39,42,16,10
ENSG00000006638.11_2,TBXA2R,359,303,204,205
ENSG00000105298.13_3,CACTIN,1053,838,831,914
ENSG00000186111.9_3,PIP5K1C,778,598,628,596
ENSG00000105289.14_3,TJP3,5,1,15,7
ENSG00000011132.11_3,APBA3,242,188,183,221
ENSG00000183617.4_2,MRPL54,436,263,286,335
ENSG00000173976.15_2,RAX2,1,0,0,0
ENSG00000007264.14_3,MATK,431,313,180,187
ENSG00000105278.10_2,ZFR2,0,1,0,2
ENSG00000167654.17_2,ATCAY,1,1,0,4
ENSG00000077009.13_2,NMRK2,0,0,1,0
ENSG00000167657.13_3,DAPK3,626,509,567,610
ENSG00000167658.15_2,EEF2,40230,31212,30882,31906
ENSG00000105229.6_2,PIAS4,610,484,538,482
ENSG00000205147.3,AC016586.1,0,4,7,2
ENSG00000178951.8_3,ZBTB7A,700,663,551,558
ENSG00000126934.13_2,MAP2K2,1501,1292,1448,1499
ENSG00000060566.13_2,CREB3L3,0,0,0,0
ENSG00000077463.14_3,SIRT6,489,345,432,390
ENSG00000089847.12_3,ANKRD24,2,3,8,2
ENSG00000105246.5_2,EBI3,0,0,0,0
ENSG00000105248.15_2,CCDC94,378,273,313,308
ENSG00000105251.10_2,SHD,0,1,1,0
ENSG00000167664.8_3,TMIGD2,0,0,0,0
ENSG00000105255.10_2,FSD1,1,0,0,2
ENSG00000178078.11_2,STAP2,35,34,39,47
ENSG00000008382.15_4,MPND,89,52,57,84
ENSG00000141985.9_3,SH3GL1,1472,1095,1351,1507
ENSG00000167670.15_2,CHAF1A,1646,1409,1411,1529
ENSG00000167671.11_2,UBXN6,964,764,796,899
ENSG00000167674.14_4,HDGFL2,788,656,666,603
ENSG00000167676.4_3,PLIN4,12,10,18,12
ENSG00000214456.8_3,PLIN5,9,11,10,21
ENSG00000267385.1_4,AC011498.4,0,0,0,1
ENSG00000171236.9_3,LRG1,286,219,248,245
ENSG00000167680.15_2,SEMA6B,29,23,20,15
ENSG00000185361.8_2,TNFAIP8L1,229,160,177,205
ENSG00000074842.7_3,MYDGF,1191,848,958,956
ENSG00000142002.16_2,DPP9,1597,1240,1187,1299
ENSG00000141965.4_2,FEM1A,950,764,759,792
ENSG00000127666.9_2,TICAM1,227,186,169,197
ENSG00000105355.8_3,PLIN3,1312,1002,942,903
ENSG00000205784.2_2,ARRDC5,0,0,0,0
ENSG00000276043.4_3,UHRF1,2149,1609,1626,1667
ENSG00000127663.14_3,KDM4B,741,600,672,648
ENSG00000105426.16_3,PTPRS,404,319,409,380
ENSG00000105428.5_3,ZNRF4,0,0,0,0
ENSG00000223573.6_3,TINCR,4,6,3,7
ENSG00000130254.11_3,SAFB2,1715,1320,1297,1354
ENSG00000160633.12_2,SAFB,2886,2144,2201,2316
ENSG00000130255.12_3,RPL36,3890,2901,3073,3072
ENSG00000174917.8_3,C19orf70,496,346,339,332
ENSG00000167733.13_3,HSD11B1L,28,27,17,8
ENSG00000196365.11_2,LONP1,3468,2577,2572,2680
ENSG00000174898.15_2,CATSPERD,1,0,2,0
ENSG00000212123.3_3,PRR22,117,82,97,105
ENSG00000267157.1_4,AC011499.1,0,0,0,0
ENSG00000141994.15_3,DUS3L,917,646,749,696
ENSG00000171119.2_2,NRTN,9,7,17,13
ENSG00000156413.13_3,FUT6,0,0,0,0
ENSG00000171124.12_3,FUT3,0,0,1,0
ENSG00000130383.7_3,FUT5,0,0,0,0
ENSG00000267740.5_4,AC024592.3,0,0,0,0
ENSG00000174886.12_3,NDUFA11,76,82,78,90
ENSG00000267314.1_4,AC104532.1,0,0,0,0
ENSG00000187650.3_3,VMAC,21,21,19,28
ENSG00000105519.15_3,CAPS,34,28,29,40
ENSG00000031823.14_3,RANBP3,850,730,748,794
ENSG00000087903.12_3,RFX2,229,177,139,103
ENSG00000130377.13_3,ACSBG2,4,0,5,4
ENSG00000130382.8_3,MLLT1,1541,1228,1318,1365
ENSG00000167769.4_2,ACER1,0,0,0,0
ENSG00000125656.8_3,CLPP,829,629,743,794
ENSG00000125652.7_2,ALKBH7,351,241,280,251
ENSG00000125650.4_2,PSPN,47,31,44,47
ENSG00000125651.13_3,GTF2F1,1858,1322,1434,1428
ENSG00000088247.17_4,KHSRP,6925,5336,5066,5319
ENSG00000181240.13_2,SLC25A41,62,66,41,44
ENSG00000125648.14_3,SLC25A23,1450,1188,1097,1120
ENSG00000130545.15_3,CRB3,4,0,0,3
ENSG00000205744.9_3,DENND1C,2,0,5,2
ENSG00000104833.11_3,TUBB4A,7,5,6,6
ENSG00000125657.4_2,TNFSF9,184,153,169,152
ENSG00000125726.10_3,CD70,9,5,7,13
ENSG00000125735.10_2,TNFSF14,1,1,6,2
ENSG00000125730.16_3,C3,2,3,11,3
ENSG00000125734.15_4,GPR108,240,199,249,254
ENSG00000125733.17_2,TRIP10,839,663,610,635
ENSG00000125731.12_3,SH2D3A,161,140,137,123
ENSG00000141968.7_2,VAV1,40,16,12,16
ENSG00000174837.14_4,ADGRE1,0,0,0,0
ENSG00000204752.3,AC025278.1,0,0,0,0
ENSG00000196589.6_4,MBD3L2B,0,0,0,0
ENSG00000237247.6_3,MBD3L5,0,0,0,0
ENSG00000205718.9_3,MBD3L4,0,0,0,0
ENSG00000230522.5_3,MBD3L2,0,0,0,0
ENSG00000182315.9_3,MBD3L3,0,0,0,0
ENSG00000130544.11_2,ZNF557,73,49,66,67
ENSG00000171105.13_3,INSR,10,14,22,25
ENSG00000263264.1_4,AC119396.1,0,1,2,1
ENSG00000268861.6_4,AC008878.3,0,0,0,0
ENSG00000104880.17_3,ARHGEF18,15,19,27,17
ENSG00000104883.7_3,PEX11G,11,2,21,20
ENSG00000198723.10_4,TEX45,0,0,3,4
ENSG00000267952.1_4,AC008878.1,0,0,0,0
ENSG00000198816.6_3,ZNF358,22,24,45,28
ENSG00000090674.15_3,MCOLN1,188,152,150,155
ENSG00000268614.1_4,AC008878.2,0,0,0,0
ENSG00000032444.15_3,PNPLA6,510,398,495,509
ENSG00000076826.9_2,CAMSAP3,8,7,4,14
ENSG00000076924.11_2,XAB2,857,732,785,801
ENSG00000229833.9_3,PET100,19,11,9,15
ENSG00000268400.5_4,AC008763.2,0,1,0,0
ENSG00000174788.9_2,PCP2,19,14,18,25
ENSG00000076944.15_3,STXBP2,742,558,709,723
ENSG00000104918.7_2,RETN,0,0,0,0
ENSG00000183019.7_3,MCEMP1,0,0,0,0
ENSG00000269711.1_4,AC008763.3,0,0,0,0
ENSG00000181029.8_3,TRAPPC5,13,5,4,5
ENSG00000104921.14_3,FCER2,0,0,1,0
ENSG00000182566.13_3,CLEC4G,0,0,0,0
ENSG00000090659.17_4,CD209,0,0,0,0
ENSG00000104938.16_3,CLEC4M,0,0,0,0
ENSG00000142459.8_3,EVI5L,23,14,35,30
ENSG00000183248.11_2,PRR36,5,8,10,10
ENSG00000171017.10_3,LRRC8E,64,36,53,74
ENSG00000076984.17_2,MAP2K7,1124,871,899,922
ENSG00000260001.6_2,TGFBR3L,26,27,21,25
ENSG00000104976.11_2,SNAPC2,497,338,290,301
ENSG00000178531.5_2,CTXN1,331,274,209,219
ENSG00000104980.7_3,TIMM44,1714,1273,1417,1333
ENSG00000066044.14_3,ELAVL1,1989,1587,1738,1932
ENSG00000131142.13_2,CCL25,0,0,3,1
ENSG00000142449.12_3,FBN3,1,2,1,2
ENSG00000090661.11_2,CERS4,13,14,12,24
ENSG00000167775.10_3,CD320,898,738,633,720
ENSG00000167774.2_4,AC010323.1,0,0,0,0
ENSG00000267855.5_3,NDUFA7,7,5,9,8
ENSG00000233927.4_2,RPS28,4212,3212,3872,3804
ENSG00000186994.11_2,KANK3,8,20,11,24
ENSG00000167772.11_3,ANGPTL4,1,2,7,8
ENSG00000185236.11_2,RAB11B,906,644,841,865
ENSG00000099785.10_2,MARCH2,24,26,69,56
ENSG00000099783.11_3,HNRNPM,7909,6260,6481,6777
ENSG00000133246.11_2,PRAM1,0,1,1,0
ENSG00000133250.13_2,ZNF414,141,112,151,156
ENSG00000142347.16_3,MYO1F,6,9,1,12
ENSG00000142303.13_2,ADAMTS10,9,6,7,5
ENSG00000181786.4_3,ACTL9,7,1,0,4
ENSG00000181733.3_3,OR2Z1,0,0,0,0
ENSG00000167785.8_2,ZNF558,178,190,206,181
ENSG00000170948.3_3,MBD3L1,0,0,0,0
ENSG00000181143.15_2,MUC16,0,0,0,0
ENSG00000170929.6_3,OR1M1,0,0,0,0
ENSG00000170923.3_3,OR7G2,0,0,0,0
ENSG00000161807.3_2,OR7G1,0,0,0,0
ENSG00000170920.2_2,OR7G3,0,0,0,0
ENSG00000130803.14_2,ZNF317,640,439,504,518
ENSG00000188000.4_3,OR7D2,3,1,8,3
ENSG00000174667.4_3,OR7D4,0,0,0,0
ENSG00000237521.3_3,OR7E24,0,0,0,0
ENSG00000196110.7_2,ZNF699,22,27,36,23
ENSG00000188321.13_4,ZNF559,61,53,86,76
ENSG00000270011.6_3,ZNF559-ZNF177,0,2,2,0
ENSG00000188629.11_3,ZNF177,0,0,0,0
ENSG00000174652.17_2,ZNF266,313,273,335,377
ENSG00000198028.3_2,ZNF560,0,1,4,0
ENSG00000130818.11_3,ZNF426,210,161,203,217
ENSG00000197961.11_2,ZNF121,617,656,609,602
ENSG00000171469.10_3,ZNF561,252,215,311,277
ENSG00000171466.9_3,ZNF562,564,600,586,494
ENSG00000196605.7_3,ZNF846,54,32,62,69
ENSG00000127452.8_2,FBXL12,388,319,360,383
ENSG00000198258.10_2,UBL5,1265,1038,1045,1142
ENSG00000127445.13_3,PIN1,995,692,843,966
ENSG00000105088.8_2,OLFM2,2,3,1,1
ENSG00000080573.6_2,COL5A3,0,0,0,0
ENSG00000080511.3_2,RDH8,0,0,0,0
ENSG00000130813.17_4,C19orf66,37,43,40,33
ENSG00000130812.10_2,ANGPTL6,8,16,17,21
ENSG00000243207.6_3,PPAN-P2RY11,0,0,0,0
ENSG00000130810.19_3,PPAN,83,37,46,33
ENSG00000244165.1_3,P2RY11,534,455,495,520
ENSG00000130811.11_3,EIF3G,2857,2076,2112,2228
ENSG00000130816.14_3,DNMT1,4583,3712,3931,3967
ENSG00000267534.2_3,S1PR2,53,19,14,10
ENSG00000105364.13_3,MRPL4,2143,1636,1509,1558
ENSG00000090339.8_2,ICAM1,362,268,200,239
ENSG00000105371.8_3,ICAM4,773,613,1018,1094
ENSG00000105376.4_3,ICAM5,1113,885,880,942
ENSG00000220201.7_3,ZGLP1,27,16,23,10
ENSG00000167807.15_4,AC011511.1,0,0,0,0
ENSG00000267673.6_3,FDX2,0,0,0,0
ENSG00000267303.1_4,AC011511.4,0,0,0,0
ENSG00000161847.13_3,RAVER1,1422,1247,1107,1125
ENSG00000076662.9_3,ICAM3,325,207,276,238
ENSG00000105397.13_3,TYK2,1581,1226,1435,1542
ENSG00000105401.8_3,CDC37,3450,2586,2719,2722
ENSG00000065989.15_2,PDE4A,683,593,475,496
ENSG00000079999.13_3,KEAP1,1704,1298,1445,1443
ENSG00000180739.13_3,S1PR5,0,0,0,3
ENSG00000130734.9_2,ATG4D,530,461,611,585
ENSG00000129347.19_2,KRI1,1000,778,863,809
ENSG00000129355.6_2,CDKN2D,72,42,30,56
ENSG00000129354.11_3,AP1M2,1,4,2,0
ENSG00000129353.14_3,SLC44A2,209,203,352,353
ENSG00000226104.1,AC011475.1,0,0,2,0
ENSG00000129351.17_2,ILF3,9177,7357,8073,8604
ENSG00000213339.8_3,QTRT1,586,464,482,530
ENSG00000079805.16_4,DNM2,3293,2531,3313,3680
ENSG00000099203.6_3,TMED1,475,403,428,440
ENSG00000214212.8_3,C19orf38,1,5,4,4
ENSG00000142453.11_3,CARM1,1353,1124,965,983
ENSG00000130733.10_2,YIPF2,716,522,602,608
ENSG00000142444.6_2,TIMM29,377,303,348,342
ENSG00000127616.17_3,SMARCA4,4042,3431,3141,3473
ENSG00000130164.13_3,LDLR,1470,1071,916,1083
ENSG00000161888.11_3,SPC24,819,601,824,829
ENSG00000197256.10_3,KANK2,928,699,837,830
ENSG00000130158.13_2,DOCK6,276,230,244,227
ENSG00000130173.13_3,ANGPTL8,35,16,17,26
ENSG00000130167.13_3,TSPAN16,0,0,0,0
ENSG00000105514.7_3,RAB3D,10,5,17,12
ENSG00000105518.13_3,TMEM205,126,112,186,176
ENSG00000183401.11_3,CCDC159,219,214,252,291
ENSG00000105520.10_2,PLPPR2,270,201,361,346
ENSG00000173928.2_2,SWSAP1,53,54,32,53
ENSG00000187266.13_3,EPOR,518,434,862,819
ENSG00000205517.12_3,RGL3,0,1,0,0
ENSG00000198003.11_2,CCDC151,283,208,221,280
ENSG00000130175.9_4,PRKCSH,3071,2354,2488,2700
ENSG00000196361.9_3,ELAVL3,0,0,0,0
ENSG00000267477.1_4,AC008481.3,0,0,0,0
ENSG00000161914.9_3,ZNF653,70,67,47,76
ENSG00000130159.13_4,ECSIT,863,674,703,746
ENSG00000130176.7_2,CNN1,18,21,30,24
ENSG00000130165.10_3,ELOF1,1015,808,869,875
ENSG00000198551.9_3,ZNF627,86,66,97,110
ENSG00000102575.10_2,ACP5,9,5,21,17
ENSG00000197933.12_3,ZNF823,36,22,29,27
ENSG00000197044.10_2,ZNF441,56,58,82,59
ENSG00000177599.12_2,ZNF491,0,2,8,2
ENSG00000171295.12_2,ZNF440,296,277,315,345
ENSG00000171291.8_3,ZNF439,0,1,0,0
ENSG00000198429.9_2,ZNF69,47,42,47,54
ENSG00000196757.7_3,ZNF700,94,117,158,137
ENSG00000267179.1_4,AC008770.3,0,0,0,0
ENSG00000197054.11_3,ZNF763,0,0,0,0
ENSG00000197647.11_3,ZNF433,22,25,41,30
ENSG00000257355.1_4,AC008770.2,0,0,0,0
ENSG00000257446.3_3,ZNF878,7,7,9,3
ENSG00000223547.9_2,ZNF844,100,72,115,97
ENSG00000214189.8_3,ZNF788,181,179,232,225
ENSG00000132010.15_3,ZNF20,8,2,5,8
ENSG00000213297.8_3,ZNF625-ZNF20,0,0,0,0
ENSG00000257591.5_3,ZNF625,0,0,0,0
ENSG00000196646.11_2,ZNF136,39,40,60,58
ENSG00000197857.13_2,ZNF44,53,46,54,58
ENSG00000188868.13_3,ZNF563,10,1,5,7
ENSG00000198342.5,ZNF442,20,21,20,24
ENSG00000268744.1_4,AC008758.4,0,0,0,0
ENSG00000196466.10_3,ZNF799,30,23,30,41
ENSG00000268870.1_4,AC008758.5,0,0,0,0
ENSG00000180855.15_3,ZNF443,17,17,21,14
ENSG00000269755.1_4,AC008758.6,0,0,0,0
ENSG00000242852.6_3,ZNF709,0,0,0,0
ENSG00000196826.7_4,AC008758.1,0,0,0,0
ENSG00000249709.7_3,ZNF564,1,4,6,3
ENSG00000269693.1_4,AC010422.6,0,5,8,3
ENSG00000188033.9_3,ZNF490,12,14,16,16
ENSG00000173875.13_2,ZNF791,224,179,217,220
ENSG00000269242.1_4,AC010422.3,0,0,0,0
ENSG00000104774.12_3,MAN2B1,313,245,325,303
ENSG00000269590.1_4,AC010422.5,0,0,0,0
ENSG00000123154.11_3,WDR83,986,780,971,1116
ENSG00000105583.9_3,WDR83OS,531,397,539,522
ENSG00000095059.15_2,DHPS,813,584,723,775
ENSG00000283980.1_2,GNG14,2,2,10,7
ENSG00000132004.12_2,FBXW9,280,223,227,241
ENSG00000105576.15_4,TNPO2,2083,1613,1852,1998
ENSG00000123144.10_3,TRIR,2173,1519,1698,1698
ENSG00000198356.11_2,ASNA1,902,673,892,938
ENSG00000039987.6_2,BEST2,0,0,0,1
ENSG00000095066.11_4,HOOK2,596,569,599,650
ENSG00000171223.5_2,JUNB,1693,1319,1567,1602
ENSG00000167815.11_3,PRDX2,4093,3094,3975,4170
ENSG00000104889.5_2,RNASEH2A,1038,849,1113,1125
ENSG00000284491.1_2,AC020934.3,0,0,0,0
ENSG00000132026.13_4,RTBDN,2,15,10,7
ENSG00000105613.9_2,MAST1,169,124,151,169
ENSG00000105612.8_2,DNASE2,295,281,297,316
ENSG00000105610.4_2,KLF1,3137,2520,3483,3570
ENSG00000105607.12_3,GCDH,695,519,517,605
ENSG00000161860.7_3,SYCE2,69,43,60,60
ENSG00000179115.10_2,FARSA,4043,2864,3026,3267
ENSG00000179218.13_2,CALR,9429,7409,8002,8476
ENSG00000179262.9_2,RAD23A,1886,1423,1777,1825
ENSG00000179271.2_2,GADD45GIP1,1700,1386,1724,1581
ENSG00000179284.5_3,DAND5,9,0,18,8
ENSG00000008441.16_4,NFIX,599,468,449,427
ENSG00000104903.4_2,LYL1,2619,2059,1984,2131
ENSG00000104907.12_2,TRMT1,1815,1343,1173,1248
ENSG00000160877.5_3,NACC1,2766,2119,1722,1908
ENSG00000104915.14_3,STX10,356,296,280,300
ENSG00000160888.6_2,IER2,3871,3125,2902,3018
ENSG00000141837.19_3,CACNA1A,2,1,1,2
ENSG00000104957.13_2,CCDC130,283,249,333,335
ENSG00000037757.13_3,MRI1,729,564,561,574
ENSG00000104979.8_3,C19orf53,890,675,677,709
ENSG00000214109.3,AC008686.1,0,2,0,0
ENSG00000132003.9_3,ZSWIM4,55,42,52,65
ENSG00000187556.7_3,NANOS3,0,0,0,0
ENSG00000132016.11_2,C19orf57,120,92,117,112
ENSG00000132024.17_3,CC2D1A,469,331,399,415
ENSG00000132000.11_3,PODNL1,20,13,20,26
ENSG00000132017.10_3,DCAF15,1062,881,1050,964
ENSG00000132005.8_2,RFX1,456,316,423,361
ENSG00000171136.6_3,RLN3,0,3,1,2
ENSG00000104998.3_2,IL27RA,274,238,280,279
ENSG00000187867.8_2,PALM3,21,23,29,46
ENSG00000141854.9_3,MISP3,35,44,27,22
ENSG00000188032.9_2,C19orf67,3,2,7,9
ENSG00000141858.11_3,SAMD1,864,721,725,799
ENSG00000072062.13_2,PRKACA,758,625,769,738
ENSG00000105011.8_2,ASF1B,875,733,1053,1056
ENSG00000072071.16_2,ADGRL1,285,191,242,235
ENSG00000123146.19_3,ADGRE5,622,424,566,557
ENSG00000123136.14_2,DDX39A,2878,2182,2399,2655
ENSG00000123143.12_3,PKN1,2405,1889,2094,2209
ENSG00000160951.3_2,PTGER1,1,2,3,0
ENSG00000123159.15_3,GIPC1,457,342,504,551
ENSG00000132002.7_4,DNAJB1,1813,1481,1565,1494
ENSG00000099797.13_3,TECR,1237,986,1274,1357
ENSG00000099795.6_2,NDUFB7,981,742,930,892
ENSG00000187912.11_2,CLEC17A,0,0,0,0
ENSG00000131355.14_3,ADGRE3,0,0,0,0
ENSG00000160961.11_2,ZNF333,88,92,91,134
ENSG00000268550.1,AC090427.1,0,0,0,0
ENSG00000127507.17_4,ADGRE2,164,140,85,87
ENSG00000127530.3_4,OR7C1,1,1,1,0
ENSG00000188269.9_4,OR7A5,0,0,0,0
ENSG00000127515.2_3,OR7A10,0,0,0,0
ENSG00000185385.4_3,OR7A17,0,0,0,0
ENSG00000127529.7_2,OR7C2,0,0,0,0
ENSG00000105143.12_3,SLC1A6,0,0,0,0
ENSG00000160994.3_2,CCDC105,0,0,0,0
ENSG00000105141.5_3,CASP14,2,0,0,0
ENSG00000094661.3_3,OR1I1,0,0,0,0
ENSG00000105137.12_2,SYDE1,0,0,0,1
ENSG00000105135.15_2,ILVBL,225,210,199,235
ENSG00000074181.8_2,NOTCH3,19,5,8,6
ENSG00000105131.7_2,EPHX3,2,1,5,4
ENSG00000141867.17_4,BRD4,1639,1259,1169,1201
ENSG00000105127.8_2,AKAP8,820,633,657,676
ENSG00000011243.17_3,AKAP8L,1071,802,983,989
ENSG00000011451.17_3,WIZ,1051,763,874,955
ENSG00000105122.12_4,RASAL3,0,0,0,0
ENSG00000161031.12_3,PGLYRP2,0,0,0,0
ENSG00000171954.12_2,CYP4F22,0,0,0,0
ENSG00000186526.12_3,CYP4F8,0,0,0,0
ENSG00000186529.15_3,CYP4F3,0,0,0,0
ENSG00000186204.14_3,CYP4F12,0,0,0,0
ENSG00000171942.4_2,OR10H2,0,0,0,0
ENSG00000171936.2_3,OR10H3,0,0,0,0
ENSG00000172519.9_3,OR10H5,0,0,0,0
ENSG00000186723.4_3,OR10H1,0,0,0,0
ENSG00000186115.12_3,CYP4F2,3,1,0,0
ENSG00000171903.16_2,CYP4F11,0,0,0,0
ENSG00000176231.2_3,OR10H4,0,0,0,0
ENSG00000167460.14_4,TPM4,920,775,938,951
ENSG00000167461.11_3,RAB8A,999,871,1015,1088
ENSG00000196684.12_3,HSH2D,0,0,0,0
ENSG00000141977.9_2,CIB3,0,0,0,0
ENSG00000105058.11_2,FAM32A,622,511,513,584
ENSG00000072958.8_2,AP1M1,746,572,687,742
ENSG00000127528.5_2,KLF2,13,15,6,11
ENSG00000127527.13_3,EPS15L1,445,362,415,417
ENSG00000269058.5_3,CALR3,0,3,0,0
ENSG00000141979.4_4,AC008764.1,0,0,0,1
ENSG00000105072.8_4,C19orf44,762,613,595,610
ENSG00000085872.14_3,CHERP,1968,1614,1475,1534
ENSG00000127526.14_2,SLC35E1,757,604,612,612
ENSG00000105085.10_3,MED26,115,89,89,103
ENSG00000268790.5_4,AC008764.4,0,0,0,0
ENSG00000214046.8_3,SMIM7,333,312,397,345
ENSG00000072954.6_2,TMEM38A,6,2,1,3
ENSG00000188039.13_4,NWD1,0,0,0,0
ENSG00000127511.9_3,SIN3B,762,572,658,667
ENSG00000127533.3_2,F2RL3,519,416,254,300
ENSG00000160111.12_2,CPAMD8,40,43,31,45
ENSG00000131351.14_2,HAUS8,285,232,234,242
ENSG00000099331.13_3,MYO9B,1561,1273,1238,1458
ENSG00000053501.12_2,USE1,191,159,133,158
ENSG00000099330.8_2,OCEL1,178,153,142,131
ENSG00000160113.5_3,NR2F6,963,767,668,684
ENSG00000269095.1_4,AC010646.1,0,0,0,0
ENSG00000130307.11_3,USHBP1,32,28,16,19
ENSG00000105393.15_4,BABAM1,255,202,219,231
ENSG00000269307.1_4,AC010463.1,0,0,0,0
ENSG00000160117.14_3,ANKLE1,106,85,57,56
ENSG00000127220.5_3,ABHD8,162,93,156,140
ENSG00000130312.6_3,MRPL34,693,607,599,633
ENSG00000130311.10_2,DDA1,750,641,672,769
ENSG00000074855.10_3,ANO8,178,122,146,144
ENSG00000130299.16_3,GTPBP3,1168,965,744,920
ENSG00000130300.8_2,PLVAP,8,4,7,11
ENSG00000269720.2_4,CCDC194,0,4,4,7
ENSG00000130303.12_3,BST2,1105,851,974,1056
ENSG00000141971.12_3,MVB12A,292,194,244,242
ENSG00000188051.6_3,TMEM221,1,0,1,0
ENSG00000269035.1_4,AC010319.2,0,0,0,0
ENSG00000171773.2_3,NXNL1,0,0,0,0
ENSG00000130304.16_3,SLC27A1,30,25,23,18
ENSG00000130313.6_2,PGLS,315,246,319,390
ENSG00000167483.17_3,FAM129C,1,0,3,0
ENSG00000130309.10_4,COLGALT1,3126,2426,2572,2620
ENSG00000130477.15_3,UNC13A,7,8,4,7
ENSG00000130479.10_4,MAP1S,698,564,539,617
ENSG00000130475.14_2,FCHO1,479,339,270,360
ENSG00000179913.10_3,B3GNT3,0,0,2,0
ENSG00000248099.3_3,INSL3,0,0,0,0
ENSG00000105639.18_3,JAK3,5,1,1,3
ENSG00000105640.12_2,RPL18A,10238,8069,8644,9058
ENSG00000105641.3_2,SLC5A5,4,1,1,0
ENSG00000007080.10_2,CCDC124,1404,1130,1008,1043
ENSG00000105642.15_2,KCNN1,6,1,10,7
ENSG00000105643.9_3,ARRDC2,492,416,595,562
ENSG00000096996.15_2,IL12RB1,0,0,0,0
ENSG00000099308.10_3,MAST3,216,172,141,190
ENSG00000105647.16_3,PIK3R2,3,0,2,0
ENSG00000268173.3_4,AC007192.1,0,0,0,0
ENSG00000216490.3_3,IFI30,3,7,1,1
ENSG00000254858.9_2,MPV17L2,519,403,352,413
ENSG00000105649.9_2,RAB3A,10,13,12,5
ENSG00000105650.21_2,PDE4C,9,9,9,10
ENSG00000130518.16_3,KIAA1683,0,0,5,4
ENSG00000130522.5_3,JUND,2054,1663,1290,1396
ENSG00000130520.10_3,LSM4,3222,2454,3006,3104
ENSG00000130517.13_3,PGPEP1,1484,1194,1289,1395
ENSG00000130513.6_3,GDF15,731,565,677,765
ENSG00000175489.9_2,LRRC25,2,0,2,1
ENSG00000130511.15_2,SSBP4,1856,1463,1398,1377
ENSG00000105655.18_3,ISYNA1,4141,3154,3717,3852
ENSG00000105656.12_3,ELL,454,347,379,337
ENSG00000105701.15_3,FKBP8,3444,2541,3598,3604
ENSG00000105700.10_3,KXD1,1361,1127,1227,1340
ENSG00000221983.7_3,UBA52,7203,5301,6191,6610
ENSG00000006016.10_2,CRLF1,167,150,140,155
ENSG00000006015.17_3,C19orf60,493,334,454,512
ENSG00000105696.8_2,TMEM59L,2,1,9,1
ENSG00000167487.11_3,KLHL26,234,196,174,190
ENSG00000105662.15_2,CRTC1,79,34,87,102
ENSG00000105664.10_2,COMP,0,0,0,1
ENSG00000005007.12_2,UPF1,3697,2693,2845,2938
ENSG00000130283.8_3,GDF1,0,0,0,0
ENSG00000223802.7_3,CERS1,1,0,5,1
ENSG00000105669.13_3,COPE,1026,766,886,934
ENSG00000268193.5_4,AC002985.1,0,0,0,0
ENSG00000105671.11_2,DDX49,1179,927,909,1027
ENSG00000051128.18_3,HOMER3,10,8,6,3
ENSG00000064607.16_2,SUGP2,2130,1749,1913,1985
ENSG00000105676.13_3,ARMC6,1306,972,1113,1215
ENSG00000181035.13_2,SLC25A42,767,633,809,782
ENSG00000064545.14_4,TMEM161A,874,703,685,711
ENSG00000064489.22_3,BORCS8-MEF2B,0,0,0,0
ENSG00000213999.15_3,MEF2B,0,0,0,1
ENSG00000254901.7_3,BORCS8,161,102,128,132
ENSG00000064490.13_3,RFXANK,1029,822,892,990
ENSG00000184162.14_2,NR2C2AP,558,417,428,476
ENSG00000130287.13_2,NCAN,1,0,0,0
ENSG00000187664.8_3,HAPLN4,0,0,0,0
ENSG00000213996.12_3,TM6SF2,0,0,0,0
ENSG00000105705.15_4,SUGP1,382,260,372,321
ENSG00000129933.20_3,MAU2,850,665,778,809
ENSG00000167491.17_3,GATAD2A,3572,2742,2539,2904
ENSG00000178093.13_3,TSSK6,29,25,32,36
